trade_date,symbol,expiry_date,close,high,low,open,pct_return,candle_body,daily_range,daily_range_pct,price_in_range,momentum_5,momentum_10,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,price_vs_sma20,price_vs_sma50,ATR,BB_width,BB_pct,volume_lots,volume_spike_ratio,is_volume_spike,volume_momentum,volume_change_MA,open_interest,OI_change,OI_change_pct,OI_momentum,price_oi_bullish,RSI,MACD,MACD_signal,rsi_oversold,vol_spike,oi_increasing,price_near_bb_lower,strong_entry_signal,target,return_next_n_pct
2024-06-07,SILVER,2024-06-05,152676.0,153311.0,152055.0,152378.0,-0.777914253962686,298.0,1256.0,0.8226571301317823,0.49442675159235666,162.0,-6651.0,154253.3,157124.9,151047.96,154421.20071573724,154423.37908805153,-2.8314417383877375,1.077829849539185,2597.8571428571427,15602.095832225983,0.2148524116349271,31483,1.0500230963057584,0,0,28.80743363977958,56111,27871.0,98.69334277620396,7050.8,0,32.550050556117284,-2.1783723142871168,1267.8568399593553,0,0,1,0,0,1,3.303728156357253
2024-06-10,SILVER,2024-06-05,156769.0,157240.0,155965.0,157178.0,2.68084047263486,409.0,1275.0,0.8132985475444763,0.6305882352941177,5355.0,62.0,154259.5,157112.7,151481.9,154782.4006056238,154597.1287852329,-0.21876016388236702,3.490251970697493,2850.0,15605.095583446091,0.4779751429164837,27159,0.924346152471679,0,27159,26.773021805039065,44866,-11245.0,-20.040633743829193,-1479.0,0,41.58464394549721,185.27182039091713,1051.3398360456677,0,0,0,0,0,0,-0.9893537625423394
2024-06-11,SILVER,2024-06-05,158605.0,159089.0,158236.0,158816.0,1.171149908464053,211.0,853.0,0.5378140663913495,0.43259085580304807,9477.0,-1074.0,154152.1,157135.85,151971.54,155370.49282014323,154894.0081344749,0.9349553268716173,4.36493569782868,2919.214285714286,15636.276432506333,0.5939577914436055,8849,0.31587101011615376,0,8849,18.387737560556225,22211,-22655.0,-50.4948067579013,-956.8,0,45.55363551774558,476.48468566834345,936.3688059702029,0,0,0,0,0,0,-3.974654014690584
2024-06-12,SILVER,2024-06-05,158038.0,159601.0,156649.0,157864.0,-0.3574918823492368,174.0,2952.0,1.867905187360002,0.47052845528455284,5997.0,-105.0,154141.6,157064.15,152388.74,155780.8785401212,155126.89642081008,0.6200332793957156,3.7071374171083833,3035.5714285714284,15507.935206144059,0.5627968834699656,26612,0.9561071650553106,0,0,39.51238826466658,68985,46774.0,210.58934762054838,9081.0,0,44.59914370689937,653.9821193111129,879.8914686383849,0,0,1,0,0,0,-2.454472974854149
2024-06-13,SILVER,2024-06-05,153533.0,155041.0,152646.0,153840.0,-2.8505802401953995,307.0,2395.0,1.5599252278011895,0.37035490605427973,-340.0,-2825.0,153859.1,156793.15,152721.34,155435.05107241022,155008.8300192686,-2.079268131292722,0.5314646924915689,3249.4285714285716,15708.435830874485,0.2924586486458275,38826,1.3780741887052292,0,0,43.00845871971095,43268,-25717.0,-37.27911864898166,3005.6,0,41.24403070785226,426.2210531416349,789.157385539035,0,0,0,0,0,1,3.3250180742902176
2024-06-14,SILVER,2024-06-05,157720.0,158232.0,157234.0,157563.0,2.7271010141142193,157.0,998.0,0.6327669287344662,0.48697394789579157,5044.0,5206.0,154379.7,156601.4,153130.16,155786.58167665478,155209.65742524868,0.7142975733294887,2.997345526185042,3361.0,15091.858657116594,0.5741194325638962,23706,0.8504043779359775,0,23706,43.29044782101173,13646,-29622.0,-68.46168068780622,-8493.0,0,51.46163391336969,576.9242514061043,746.710758712449,0,0,0,0,0,1,2.238777580522445
2024-06-17,SILVER,2024-06-05,155218.0,155863.0,154667.0,154975.0,-1.586355566827291,243.0,1196.0,0.7705291912020513,0.46070234113712377,-1551.0,3804.0,154760.1,156297.05,153460.36,155699.10757255406,155210.27539374877,-0.6903841115363267,1.1453381185864637,3326.8571428571427,14463.233938437304,0.42539358731297855,29563,1.0547478459425228,0,0,40.72585659837136,65371,51725.0,379.04880551077235,4101.0,0,43.474826668226896,488.83217880528537,695.1350427310163,0,0,1,0,0,1,4.592895153912561
2024-06-18,SILVER,2024-06-05,152301.0,152965.0,151570.0,152070.0,-1.8792923501140368,231.0,1395.0,0.9159493371678453,0.5240143369175627,-6304.0,3173.0,155077.4,155833.4,153715.54,155176.32179216115,154994.77351273035,-2.266779778917738,-0.9202322679932089,3380.785714285714,13984.356276326405,0.24740346068128555,9359,0.3464653793757034,0,0,33.24970833012355,52816,-12555.0,-19.205764023802608,6121.0,0,41.786638173433815,181.54827943080454,592.417690070974,0,0,0,0,0,1,7.359767828182349
2024-06-19,SILVER,2024-06-05,154159.0,154710.0,153613.0,153613.0,1.2199525938765943,546.0,1097.0,0.711602955390214,0.4977210574293528,-3879.0,2118.0,155289.2,155477.3,154002.4,155019.81074721325,154932.8643636392,-0.8479051282727372,0.1016867269601031,3357.214285714286,13068.926978869364,0.3991271431746848,35669,1.2610883069405996,0,35669,66.08780799143132,54112,1296.0,2.453801878218731,-2974.6,1,46.914723461570844,86.9463835740462,491.32342877158845,0,0,1,0,0,1,7.147814918363508
2024-06-20,SILVER,2024-06-05,158638.0,159736.0,156829.0,158788.0,2.905441784131968,150.0,2907.0,1.832473934366293,0.6222910216718266,5105.0,4765.0,155765.7,155342.05,154366.32,155576.45524764198,155207.31885522147,2.1217371600284736,2.767235754535052,3432.5714285714284,12244.491743769147,0.7691781797866147,17809,0.6451601217214896,0,17809,67.58473647680924,61048,6936.0,12.817859254878773,3556.0,1,58.441773268636965,369.13639242050704,466.88602150137217,0,0,1,0,0,1,5.068772929562904
2024-06-21,SILVER,2024-06-05,161251.0,163586.0,159992.0,160661.0,1.6471463331610314,590.0,3594.0,2.228823387141785,0.3503060656649972,3531.0,8575.0,156623.2,155438.25,154702.1,156449.46213262013,155654.99894001987,3.73958790709494,4.233232774474292,3634.3571428571427,12876.409233047685,0.9514263172904917,86135,2.8426454572456357,1,86135,69.76088378073877,64911,3863.0,6.327807626785487,10253.0,1,63.01707026597856,794.4631926002621,532.4014557211502,0,1,1,0,0,1,3.7258683667078034
2024-06-24,SILVER,2024-06-05,162347.0,162882.0,161948.0,161948.0,0.6796857073754659,399.0,934.0,0.5753109081165652,0.4271948608137045,7129.0,5578.0,157181.0,155720.25,155061.12,157356.77565067855,156150.70272224062,4.255548009973013,4.698714932537572,3524.6428571428573,14258.37943844247,0.9647617934849881,30635,1.017213098424125,0,30635,64.69094964109972,11778,-53133.0,-81.85515552063595,-10718.6,0,68.06121054788906,1206.072928437934,667.135750264507,0,0,0,0,0,1,3.1716015694777235
2024-06-25,SILVER,2024-06-05,163510.0,163653.0,162831.0,162831.0,0.7163667945819796,679.0,822.0,0.5027215460828084,0.8260340632603407,11209.0,4905.0,157671.5,155911.8,155436.02,158303.42555057417,156695.8358539265,4.873396368972722,5.194407319487472,3327.0714285714284,15510.813048697717,0.9898647141284418,74462,2.338520484273668,1,74462,85.7389152651728,55752,43974.0,373.35710646968926,587.2,1,66.45716745587603,1607.5896966476867,855.226539541143,0,1,1,0,0,1,2.383952051862271
2024-06-26,SILVER,2024-06-05,165178.0,165653.0,164585.0,165149.0,1.020121093511106,29.0,1068.0,0.6465752097736986,0.5552434456928839,11019.0,7140.0,158385.5,156263.55,155808.0,159361.05238894737,157324.1443091912,5.704753283795237,6.013811871020743,3318.5714285714284,17510.411145495134,1.0090942711698356,17732,0.5731101698612958,0,17732,58.046809513467984,37289,-18463.0,-33.11630076051083,-3364.6,0,66.2985496381304,2036.908079756162,1091.5628475841468,0,0,0,0,0,0,0.4831151848309097
2024-06-27,SILVER,2024-06-05,166679.0,167353.0,165322.0,166628.0,0.9087166571819516,51.0,2031.0,1.2185098302725599,0.6681437715411127,8041.0,13146.0,159700.1,156779.6,156171.36,160486.89048295544,158017.09658258443,6.314214349315852,6.728275914354601,3344.0714285714284,19836.19748790114,0.9990573423176503,92522,2.7550781883936057,1,92522,95.63513401994244,54788,17499.0,46.92804848614873,-1252.0,1,70.01286265542376,2469.7939003710053,1367.2090581415187,0,1,1,0,0,0,-0.7265462355785672
2024-06-28,SILVER,2024-06-05,167259.0,167955.0,166842.0,167150.0,0.34797424990551384,109.0,1113.0,0.6654350438541423,0.3746630727762803,6008.0,9539.0,160654.0,157516.85,156504.32,161528.75348557768,158701.6820209115,6.184830384812796,6.871810311689794,3109.214285714286,21481.996820840286,0.9535029998025538,53895,1.534514839053182,1,53895,95.35453271259334,14747,-40041.0,-73.08352193911075,-10032.8,0,66.66560752414844,2827.0714646661654,1659.1815394464481,0,1,0,0,0,0,-2.9839948821887017
2024-07-01,SILVER,2024-08-05,167496.0,169702.0,166585.0,167147.0,0.14169641095547192,349.0,3117.0,1.8609399627453789,0.29226820660891883,5149.0,12278.0,161881.8,158320.95,156818.88,162446.7914108734,159353.1129823255,5.795221668389425,6.8085679479409595,3166.1428571428573,22429.49360857054,0.9090618433085849,22718,0.6580959885054807,0,22718,87.09908350901924,10045,-4702.0,-31.884451074794875,-346.6,0,64.88133096776353,3093.6784285479225,1946.0809172667432,0,0,0,0,0,0,-3.212614032573912
2024-07-02,SILVER,2024-08-05,167408.0,167738.0,167015.0,167015.0,-0.052538568085203075,393.0,723.0,0.4318790021982223,0.5435684647302904,3898.0,15107.0,163392.5,159234.95,157171.22,163210.05427073906,159949.771279931,5.132698569001333,6.513138983078454,3006.9285714285716,22076.733567504678,0.8702110176312547,21705,0.6429663246202337,0,0,93.4874000297692,17758,7713.0,76.78446988551516,-7598.8,0,65.93862693066612,3260.2829908080457,2208.921331975004,0,0,1,0,0,0,-4.251887603937686
2024-07-03,SILVER,2024-08-05,165976.0,167516.0,165015.0,166131.0,-0.855395202140874,155.0,2501.0,1.5068443630404396,0.38424630147940825,798.0,11817.0,164574.2,159931.7,157436.72,163635.58438293304,160396.1585925287,3.779300789024307,5.423944299652583,2800.4285714285716,21769.045105379773,0.7776557249406527,27082,0.7933362334251696,0,0,67.85273163008574,33437,15679.0,88.29260051807637,-770.4,0,73.63701987006573,3239.425790404348,2415.0222236608724,0,0,1,0,0,0,-4.640429941678315
2024-07-04,SILVER,2024-08-05,165468.0,166046.0,164734.0,165285.0,-0.3060683472309256,183.0,1312.0,0.7929025551768318,0.5594512195121951,-1211.0,6830.0,165257.2,160511.45,157731.96,163917.49447786642,160771.85054863765,3.0879728517809713,4.904548196827078,2558.5,21520.448419316905,0.7303181561751731,17342,0.5003007516627889,0,0,69.26339594508173,29585,-3852.0,-11.520172264258155,-5040.6,0,67.10979595442099,3145.6439292287687,2561.1465647744517,0,0,0,0,0,0,-4.127081973553799
2024-07-05,SILVER,2024-08-05,162268.0,163603.0,160601.0,162370.0,-1.9339086711630094,102.0,3002.0,1.850025883106959,0.5552964690206529,-4991.0,1017.0,165358.9,160991.05,157951.92,163663.7260966562,160882.67643392374,0.7931807389292831,2.7325277210938537,2688.0714285714284,20252.248986485007,0.5630522566087431,17239,0.5077619330239656,0,0,30.838007843078856,19854,-9731.0,-32.89166807503803,1021.4,0,65.10282776349615,2781.049662732461,2605.127184366054,0,0,0,0,0,0,-0.6174969803041881
2024-07-08,SILVER,2024-08-05,162115.0,163088.0,160874.0,161828.0,-0.0942884610644068,287.0,2214.0,1.365697190266169,0.5605239385727191,-5381.0,-232.0,165335.7,161258.35,158194.68,163425.46054332447,160973.95966104048,0.5312283053869733,2.4781617182069633,2585.6428571428573,19874.68018518068,0.5431025803695068,37274,1.081763488668387,0,0,48.90328543953368,62076,42222.0,212.66243578120276,10406.2,0,73.84817262830482,2451.500882283988,2574.4019239496406,0,0,1,0,0,1,0.5674983807790765
2024-07-09,SILVER,2024-08-05,160290.0,161012.0,159693.0,160348.0,-1.1257440705671917,58.0,1319.0,0.8228835236134506,0.45261561789234267,-7118.0,-3220.0,165013.7,161342.6,158402.56,162943.08199819762,160923.2959824449,-0.6524005439357031,1.1915463992501147,2586.5714285714284,19741.944292880886,0.4466820499346874,16419,0.47133359360646704,0,0,29.002046852409727,66950,4874.0,7.851665700109534,9838.4,0,64.92235798082072,2019.786015752732,2463.478742310259,0,0,1,0,0,0,-0.11229646266142618
2024-07-10,SILVER,2024-08-05,158274.0,159053.0,157924.0,158687.0,-1.2577203818079696,413.0,1129.0,0.713319938840239,0.3100088573959256,-7702.0,-6904.0,164323.3,161354.4,158557.98,162224.76169078262,160727.0518355971,-1.909089556900831,-0.179101676244873,2357.214285714286,19709.780052714224,0.34371210679361214,20003,0.5797172853012991,0,0,38.80353493365676,27349,-39601.0,-59.15011202389844,-1217.6,0,48.993362831858406,1497.7098551855015,2270.3249648853075,0,0,0,0,0,0,0.02021810278378003
2024-07-11,SILVER,2024-08-05,158639.0,159397.0,157413.0,158825.0,0.2306127348775,186.0,1984.0,1.2506382415421176,0.6179435483870968,-6829.0,-8040.0,163519.3,161609.7,158708.78,161673.10604604683,160572.38132925658,-1.8381941182985992,-0.043967321782700894,2145.5,18495.179689514276,0.33937977084460386,35866,1.0439287767323744,0,35866,4.555862080073185,31348,3999.0,14.622106841200777,352.6,1,41.75088428499243,1100.7247167902533,2036.404915266297,0,0,1,0,0,1,0.9115034764465232
2024-07-12,SILVER,2024-08-05,161266.0,161951.0,160636.0,161133.0,1.655961018412877,133.0,1315.0,0.81542296578324,0.4790874524714829,-1002.0,-5993.0,162920.0,161787.0,158896.6,161610.474346655,160623.7604900524,-0.32202834591159984,1.491158401123746,2265.5714285714284,18135.62398328801,0.47127201134738445,26988,0.7817883974467604,0,26988,6.255436202863349,44296,12948.0,41.30407043511548,4888.4,1,46.88705868801475,986.7138566026115,1826.4667035335601,0,0,1,0,0,0,-1.8429179120211328
2024-07-15,SILVER,2024-08-05,163035.0,163852.0,162413.0,163119.0,1.096945419369244,84.0,1439.0,0.8826325635599718,0.4322446143154969,920.0,-4461.0,162473.9,162177.85,159061.5,161829.63213947733,160802.3708241226,0.5285247029726896,2.4980903612753558,2357.0,17067.549672745343,0.5502210344446076,29908,0.865942249284124,0,29908,13.12216523244597,29455,-14841.0,-33.50415387393896,-6524.2,0,48.678279258723364,1027.2613153547281,1666.625625897794,0,0,0,0,0,0,-3.141656699481706
2024-07-16,SILVER,2024-08-05,160110.0,161067.0,159173.0,160033.0,-1.7940932928512288,77.0,1894.0,1.1829367309974392,0.4947201689545935,-180.0,-7298.0,161744.1,162568.3,159150.84,161565.0733487885,160751.08409640982,-1.512164425659854,0.6026735391406062,2479.785714285714,14497.768981178757,0.33043597927437013,10674,0.3084627866552421,0,0,7.137011924375346,64021,34566.0,117.35189271770498,-585.8,0,36.819931342973064,813.9892523786693,1496.0983511939692,0,0,1,0,0,0,-0.7176316282555742
2024-07-17,SILVER,2024-08-05,158306.0,158611.0,158018.0,158309.0,-1.1267253763037943,3.0,593.0,0.3745909820221596,0.4856661045531197,32.0,-7670.0,160977.1,162775.65,159212.32,161063.67744897486,160569.96675593502,-2.7458959617117142,-0.5692524297114739,2473.8571428571427,12853.377014377678,0.15225870251839016,10002,0.3001755675935235,0,0,4.030135376086608,49293,-14728.0,-23.00495150028897,4388.8,0,28.562650417328086,493.71069303984405,1295.6208195631443,1,0,0,1,0,0,-0.692961732341162
2024-07-18,SILVER,2024-08-05,160085.0,160982.0,158814.0,159980.0,1.1237729460664703,105.0,2168.0,1.3542805384639411,0.5862546125461254,1446.0,-5383.0,160438.8,162848.0,159273.64,160913.1116875941,160534.0432925324,-1.6966741992532914,0.5094126058775237,2573.8571428571427,12522.0077085378,0.27934848274241825,32567,0.9562105090080567,0,32567,30.187108028524584,56116,6823.0,13.841721948349672,4953.6,1,32.694905441914315,379.06839506168035,1112.3103346628516,0,0,1,0,0,0,-1.6553705843770496
2024-07-19,SILVER,2024-08-05,158294.0,158857.0,157692.0,158242.0,-1.1187806477808704,52.0,1165.0,0.7359723046988514,0.5167381974248927,-2972.0,-3974.0,160041.4,162700.15,159254.66,160510.17142796423,160368.11415975224,-2.7081413262372496,-0.6032225367847971,2522.1428571428573,13105.310086495709,0.16378895494122753,5910,0.19669086751988124,0,0,22.061221831271133,50484,-5632.0,-10.03635326823009,1237.6,0,29.351045687101703,142.05726821199642,918.2597213726806,1,0,0,1,0,0,-2.0569320378536142
2024-07-22,SILVER,2024-08-05,157913.0,158232.0,157358.0,157980.0,-0.2406913717513004,67.0,874.0,0.5534693153825208,0.6350114416475973,-5122.0,-4202.0,159621.2,162478.45,159272.66,160110.60659289281,160186.25385162246,-2.8098803256678107,-0.8536681687867858,2537.3571428571427,13788.208263434353,0.16888736282673078,34072,1.127502564611668,0,0,58.090756248814316,40215,-10269.0,-20.341098169717142,2152.0,0,28.970099667774093,-75.64725872964482,719.4783253522156,1,0,0,1,0,0,-2.486179098617593
2024-07-23,SILVER,2024-08-05,158961.0,159714.0,157959.0,158645.0,0.6636565703900255,316.0,1755.0,1.1040443882461737,0.5709401709401709,-1149.0,-1329.0,159488.3,162251.0,159289.04,159933.74404014007,160095.49430705782,-2.027722479368386,-0.20594009481129907,2487.3571428571427,14098.447245597374,0.26664096813729665,38717,1.3617522663923254,0,38717,65.0490986052467,13404,-26811.0,-66.66915330100709,-10123.4,0,34.19404262989501,-161.75026691774838,543.2326068982228,0,0,0,0,0,0,-2.747214725624524
2024-07-24,SILVER,2024-08-05,157209.0,157411.0,156890.0,156890.0,-1.1021571328816537,319.0,521.0,0.33140596276294615,0.6122840690978887,-1097.0,-1065.0,159381.8,161852.55,159243.78,159514.5526493493,159881.67991394244,-2.86900021037666,-1.2777767520966903,2541.5714285714284,14501.225122837408,0.17978222800727062,26809,0.9281095078516631,0,0,59.79061012547597,47260,33856.0,252.58131900925096,-406.6,0,32.37892041817794,-367.1272645931458,361.1606325999491,0,0,1,1,0,0,-3.452092437455871
2024-07-25,SILVER,2024-08-05,157435.0,158007.0,156309.0,156998.0,0.14375767290677466,437.0,1698.0,1.0785403499857082,0.6631330977620731,-2650.0,-1204.0,159261.4,161390.35,159213.42,159194.6214725263,159700.44436476153,-2.4507970891692135,-1.1170038304560084,2315.214285714286,14265.501073718537,0.22273318830090144,31651,1.2247867332506517,0,31651,53.666409560514275,75642,28382.0,60.055014811680074,3905.2,1,38.18972679732173,-505.82289223521366,187.76392763291653,0,0,1,0,0,0,-3.074284625400959
2024-07-26,SILVER,2024-08-05,155038.0,155914.0,154443.0,154542.0,-1.522533108902091,496.0,1471.0,0.9487996491182806,0.4044867437117607,-3256.0,-6228.0,158638.6,160779.3,159083.08,158555.1412459838,159355.07811551992,-3.57091988831895,-2.542746846490518,2370.785714285714,14219.490677089896,0.09623729637164614,21484,0.8869805751088908,0,0,52.92951359776457,56009,-19633.0,-25.95515718780572,1105.0,0,34.41532702048008,-799.936869536119,-9.7762318008906,0,0,0,1,0,0,-1.57767773062088
2024-07-29,SILVER,2024-08-05,153987.0,154841.0,152991.0,153612.0,-0.6778983217017753,375.0,1850.0,1.2014001181917955,0.5383783783783784,-3926.0,-9048.0,157733.8,160103.85,158936.72,157852.3502850632,158957.44269955548,-3.820551473309359,-3.1142708871807603,2344.0,13977.482660187758,0.0623782802161717,9646,0.40928551122501367,0,0,46.33740415792223,39605,-16404.0,-29.288150118730915,-122.0,0,35.629930235739366,-1105.0924144922756,-228.8394683391676,0,0,0,1,0,0,-0.24547526739270198
2024-07-30,SILVER,2024-08-05,154594.0,155276.0,153632.0,154643.0,0.3941891198607772,49.0,1644.0,1.06343066354451,0.5851581508515815,-4367.0,-5516.0,157182.2,159463.15,158797.12,157351.06562582272,158634.22472181063,-3.0534640761831144,-2.64684901086367,2292.4285714285716,13003.637079883658,0.1255547605575318,7400,0.3238136496205035,0,7400,50.440033103289025,63205,23600.0,59.588435803560145,9960.2,1,41.03401227950492,-1283.1590959879104,-439.70339386891624,0,0,1,1,0,0,-0.35641745475244835
2024-07-31,SILVER,2024-08-05,151782.0,153040.0,150984.0,151511.0,-1.8189580449435305,271.0,2056.0,1.3545743237010976,0.38813229571984437,-5427.0,-6524.0,156529.8,158753.45,158607.14,156494.28629877308,158126.65252019506,-4.3913691324503565,-4.3031732367155815,2408.5714285714284,13212.726845538069,-0.027631433049285104,27185,1.1893095573502261,0,0,77.80608676234438,47569,-15636.0,-24.738549165414124,61.8,0,35.073359745744256,-1632.3662214219803,-678.235959379529,0,0,0,1,0,1,3.1373944209458298
2024-08-01,SILVER,2024-08-05,152595.0,153236.0,151703.0,152752.0,0.5356366367553544,157.0,1533.0,1.0046200727415708,0.5818656229615133,-4840.0,-7490.0,155780.8,158109.8,158432.18,155894.39609896182,157716.9004816621,-3.4879558382845266,-3.684339886000428,2281.5,12711.032827308343,0.06614068463799344,23727,1.0237282139012516,0,23727,53.97357384613048,15580,-31989.0,-67.24757720364103,-12012.4,0,29.506026943984878,-1822.504382700281,-907.0896440436794,1,0,0,1,0,1,2.7589370556047053
2024-08-02,SILVER,2024-08-05,152592.0,153517.0,150987.0,152602.0,-0.0019659884006650863,10.0,2530.0,1.6580161476355246,0.6343873517786561,-2446.0,-5702.0,155210.6,157626.0,158297.48,155386.33516066,157337.2782237612,-3.1936355677362873,-3.604277212751593,2277.5,12988.708877939382,0.1124326099455523,38120,1.5738343840700877,1,0,68.22493847440293,15400,-180.0,-1.1553273427471145,-8121.8,0,23.06978183506112,-1950.9430631012074,-1115.860327855185,1,1,0,1,0,1,2.2687952186222082
2024-08-05,SILVER,2024-08-05,153609.0,154096.0,152835.0,153005.0,0.6664831708084407,604.0,1261.0,0.8209154411525366,0.6137985725614592,-378.0,-4304.0,154780.2,157200.7,158235.52,155112.89898209693,157061.10946644557,-2.284786263674406,-2.9238188745485147,2109.0714285714284,12738.887143003463,0.21805229454657118,6018,0.26559803692245226,0,6018,12.152199079882454,49643,34243.0,222.3571428571429,2007.6,1,31.40552599965676,-1948.210484348645,-1282.330359153877,0,0,1,0,0,1,1.757709509208445
2024-08-06,SILVER,2024-08-05,154043.0,154522.0,153419.0,154244.0,0.28253552851720265,201.0,1103.0,0.7160338347084905,0.5657298277425205,-551.0,-4918.0,154288.4,156888.35,158122.8,154948.2991386974,156837.54580226442,-1.8136145864240436,-2.5801465696281554,2038.4285714285713,12688.416550874128,0.2757521603588917,22563,0.9824737105658488,0,22563,38.28143200800581,49015,-628.0,-1.2650323308422085,-2838.0,0,36.76990875799144,-1889.246663567028,-1403.7136200365073,0,0,0,0,0,1,2.1364164551456413
2024-08-07,SILVER,2024-08-05,156544.0,156818.0,156238.0,156798.0,1.6235726388086347,254.0,580.0,0.37050286181520853,0.5275862068965518,4762.0,-665.0,154221.9,156801.85,158090.82,155193.7915788978,156815.80166876336,-0.16444321288301497,-0.9784375841683957,2045.5,12623.505378546019,0.4795738194528575,10193,0.45352614015572856,0,10193,35.87465654836524,24974,-24041.0,-49.048250535550345,-4519.0,0,39.48196993999881,-1622.0100898655655,-1447.372914002319,0,0,0,0,0,1,0.5825838103025348
2024-08-08,SILVER,2024-08-05,156805.0,157278.0,156162.0,156493.0,0.16672628781684296,312.0,1116.0,0.7117119989796244,0.5761648745519713,4210.0,-630.0,154158.9,156710.15,158099.76,155441.6697975289,156815.0015451513,0.060525754075282184,-0.8189512748153502,1954.2857142857142,12504.761755767162,0.5075851105244977,20701,0.9532273475543072,0,20701,44.377582272570315,24037,-937.0,-3.7519019780571816,1691.4,0,45.13494086126903,-1373.3317476223747,-1432.5646807263302,0,0,0,0,0,0,0.4834029527119671
2024-08-09,SILVER,2024-08-05,156054.0,157862.0,155044.0,156185.0,-0.4789388093491942,131.0,2818.0,1.8057851769259357,0.3584102200141945,3462.0,1016.0,154260.5,156449.55,158170.56,155535.8744440629,156758.63106032528,-0.25282910689099997,-1.3381504118086185,2088.714285714286,11751.990933681838,0.46634187328494947,8536,0.4105000685288891,0,0,41.713275351508315,26167,2130.0,8.861338769397186,2153.4,0,44.069418745613476,-1222.7566162623698,-1390.6030678335383,0,0,1,0,0,0,0.16532738667384367
2024-08-12,SILVER,2024-08-05,156309.0,158319.0,154464.0,156041.0,0.16340497520088704,268.0,3855.0,2.466268736924937,0.4785992217898833,2700.0,2322.0,154492.7,156113.25,158268.46,155654.81683728402,156725.32505585672,0.12538974110141196,-1.238060950362436,2235.4285714285716,9985.017481474031,0.5196043722870981,23886,1.1655658869714367,0,23886,65.20608410594068,53148,26981.0,103.11078839760003,701.0,1,41.08870967741936,-1070.5082185727078,-1326.5840979813722,0,0,1,0,0,0,-0.7472378429904868
2024-08-13,SILVER,2024-08-05,157334.0,157473.0,157065.0,157365.0,0.6557523878983229,31.0,408.0,0.2593209350807835,0.6593137254901961,3291.0,2740.0,154766.7,155974.45,158432.58,155913.1527084711,156770.41208875622,0.8716491707455858,-0.6934053589230115,2170.6428571428573,9336.982176726102,0.6456091458960778,34410,1.5871881032387218,1,34410,71.94043855538521,31534,-21614.0,-40.667569805072624,-3496.2,0,50.44160248710521,-857.2593802851043,-1232.7191544421187,0,1,0,0,0,0,-2.972656895521629
2024-08-14,SILVER,2024-08-05,157456.0,157627.0,157058.0,157058.0,0.0775420443133612,398.0,569.0,0.3613707956508485,0.6994727592267135,912.0,5674.0,155334.1,155931.95,158540.88,156150.51383024477,156821.196378478,0.9773814795492445,-0.6842903861767416,2090.0,9188.005130264326,0.6658738734243766,38744,1.675999645281925,1,38744,46.46346965099694,66879,35345.0,112.08536817403436,8381.0,1,50.07473841554559,-670.6825482332206,-1120.3118332003392,0,1,1,0,0,0,-1.0301290519256174
2024-08-15,SILVER,2024-08-05,157563.0,158090.0,156550.0,156998.0,0.06795549232800902,565.0,1540.0,0.9773868230485584,0.6577922077922078,758.0,4968.0,155830.9,155805.85,158614.68,156367.8193948225,156876.14479488705,1.127781787397581,-0.6630407727708388,1986.2857142857142,8477.46528901154,0.7072730397702254,20957,0.9299157586931394,0,20957,43.14459026669096,75839,8960.0,13.397329505524901,10360.4,1,60.736457181733144,-508.32540006455383,-997.9145465731822,0,0,1,0,0,0,-2.5005870667605974
2024-08-16,SILVER,2024-08-05,156312.0,157487.0,155090.0,156192.0,-0.7939681270349053,120.0,2397.0,1.5334715185014587,0.5098039215686274,258.0,3720.0,156202.9,155706.75,158687.4,156359.23179561904,156834.3562915621,0.3887114720460096,-1.4969052363325597,2016.7142857142858,8167.274350471504,0.5741067305967331,37875,1.5693172071747317,1,0,45.15122554801354,39756,-36083.0,-47.57842271126993,2717.8,0,59.720712434150016,-475.1244959430478,-893.3565364471553,0,1,0,0,0,0,-2.490531756998823
2024-08-19,SILVER,2024-08-05,155141.0,155676.0,154652.0,155102.0,-0.749142740160702,39.0,1024.0,0.6600447335004931,0.4775390625,-1168.0,1532.0,156356.1,155568.15,158654.84,156171.81151936995,156708.92249218712,-0.2745741978676189,-2.2147701261430135,2017.857142857143,7908.943614340504,0.4459915229101538,6626,0.2910940849822514,0,0,45.321965646157665,22683,-17073.0,-42.94446121340175,-6093.0,0,52.18398147408768,-537.1109728171723,-822.1074237211587,0,0,0,0,0,0,-2.553161317768997
2024-08-20,SILVER,2024-08-05,152657.0,153601.0,151687.0,152536.0,-1.601124138686738,121.0,1914.0,1.2537911789174425,0.5067920585161965,-4677.0,-1386.0,156217.5,155252.95,158535.88,155631.07128562074,156408.78008535845,-1.6720777286357595,-3.7082331141694893,2006.7142857142858,7636.814819645369,0.16007425067816955,30279,1.355341196481726,0,0,53.526696458249,59485,36802.0,162.24485297359257,5590.2,0,53.58753587535876,-777.7087997377093,-813.2276989244689,0,0,1,1,0,0,0.0917088636616729
